ID;anio;mes;Sexo;Edad;region;PEA;Desempleo;Salario
178012;2022;4;1;46;1;1;0;3135719
178021;2022;4;2;32;1;1;0;5335719
178031;2022;4;1;54;1;1;0;3735719
178032;2022;4;2;47;1;1;0;2335719
178033;2022;4;1;28;1;1;0;2035719
178034;2022;4;1;19;1;1;1;0
178041;2022;4;1;45;1;1;0;335719
178042;2022;4;2;47;1;1;0;1535719
178051;2022;4;2;32;1;1;0;7135719
178052;2022;4;1;41;1;1;0;335719
178061;2022;4;1;51;1;1;0;30000
178071;2022;4;2;68;1;0;0;0
178072;2022;4;2;51;1;1;0;2535719
178073;2022;4;1;41;1;1;0;2995719
178081;2022;4;2;54;1;1;0;3555719
178091;2022;4;2;88;1;0;0;0
178092;2022;4;1;43;1;1;1;0
178101;2022;4;1;40;1;1;0;9765719
178102;2022;4;2;36;1;1;0;3935719
178111;2022;4;2;71;1;0;0;0
178121;2022;4;1;53;1;1;0;10135719
178131;2022;4;1;24;1;1;0;3135719
178132;2022;4;2;51;1;1;0;10335719
178133;2022;4;1;34;1;1;0;3135719
178141;2022;4;2;40;1;0;0;0
178142;2022;4;1;38;1;1;0;3935719
178143;2022;4;1;15;1;0;0;0
178151;2022;4;2;29;1;0;0;0
178152;2022;4;1;35;1;1;0;3935719
178161;2022;4;2;28;1;1;0;4835719
178162;2022;4;1;38;1;1;0;3335719
178171;2022;4;2;21;1;1;0;1833219
178181;2022;4;2;82;1;0;0;0
178182;2022;4;2;62;1;1;0;11000
178183;2022;4;1;25;1;1;1;0
178191;2022;4;2;32;1;1;0;5635719
178192;2022;4;1;14;1;0;0;0
178201;2022;4;2;90;1;0;0;0
178202;2022;4;2;28;1;1;1;0
178211;2022;4;1;66;1;1;0;9952019
178212;2022;4;2;48;1;1;0;3735719
178221;2022;4;2;66;1;0;0;0
178231;2022;4;1;73;1;0;0;0
178232;2022;4;2;63;1;0;0;0
178241;2022;4;1;68;1;1;0;35000
178242;2022;4;2;68;1;1;0;3635719
178243;2022;4;2;90;1;0;0;0
178244;2022;4;1;18;1;0;0;0
178251;2022;4;1;63;1;0;0;0
178252;2022;4;1;42;1;1;0;2576225
178261;2022;4;2;71;1;0;0;0
178262;2022;4;1;43;1;1;0;3135719
178271;2022;4;1;48;1;1;0;4335719
178272;2022;4;2;77;1;0;0;0
178281;2022;4;2;49;1;0;0;0
178282;2022;4;1;54;1;1;0;3035719
178283;2022;4;2;27;1;0;0;0
178284;2022;4;2;18;1;0;0;0
178291;2022;4;2;79;1;0;0;0
178292;2022;4;1;86;1;0;0;0
178301;2022;4;2;32;1;1;0;2835719
178311;2022;4;2;51;1;1;0;7135719
178312;2022;4;1;49;1;1;0;6835719
178321;2022;4;1;72;1;0;0;0
178331;2022;4;2;81;1;0;0;0
178341;2022;4;1;63;1;0;0;0
178342;2022;4;2;21;1;1;0;335719
178351;2022;4;2;75;1;0;0;0
178361;2022;4;1;85;1;0;0;0
178362;2022;4;2;78;1;0;0;0
178371;2022;4;2;81;1;0;0;0
178381;2022;4;2;76;1;0;0;0
178391;2022;4;1;96;1;0;0;0
178401;2022;4;2;84;1;0;0;0
178411;2022;4;1;77;1;0;0;0
178421;2022;4;2;58;1;1;0;5935719
178422;2022;4;1;29;1;1;0;1835719
178431;2022;4;2;70;1;0;0;0
178441;2022;4;1;62;1;1;0;8435719
178451;2022;4;2;91;1;0;0;0
178461;2022;4;1;49;1;1;0;6055719
178471;2022;4;2;66;1;0;0;0
178481;2022;4;2;43;1;1;0;8000
178482;2022;4;1;16;1;0;0;0
178491;2022;4;2;76;1;0;0;0
178501;2022;4;2;96;1;0;0;0
178502;2022;4;2;65;1;0;0;0
178511;2022;4;1;26;1;1;0;2735719
178512;2022;4;2;26;1;1;0;3341007
178521;2022;4;2;77;1;0;0;0
178522;2022;4;1;36;1;1;0;4435719
178523;2022;4;1;40;1;1;0;5035719
178531;2022;4;1;65;1;1;0;4835719
178532;2022;4;1;20;1;1;1;0
178533;2022;4;2;22;1;1;0;10000
178541;2022;4;2;88;1;0;0;0
178551;2022;4;2;55;1;0;0;0
178552;2022;4;2;90;1;0;0;0
178561;2022;4;2;95;1;0;0;0
178571;2022;4;2;55;1;1;0;18000
178572;2022;4;1;22;1;1;1;0
178581;2022;4;2;66;1;0;0;0
178582;2022;4;1;68;1;0;0;0
178591;2022;4;2;62;1;1;0;2735719
178592;2022;4;1;66;1;1;0;7335719
178601;2022;4;1;77;1;0;0;0
178611;2022;4;1;29;1;1;0;2935719
178621;2022;4;1;56;1;1;0;5935719
178622;2022;4;2;50;1;1;0;3023459
178631;2022;4;2;50;1;0;0;0
178632;2022;4;2;23;1;1;0;3135719
178633;2022;4;1;66;1;1;0;6835719
178641;2022;4;2;23;1;0;0;0
178642;2022;4;2;43;1;0;0;0
178643;2022;4;1;34;1;1;0;3835719
178651;2022;4;1;64;1;1;0;6000
178652;2022;4;2;49;1;0;0;0
178653;2022;4;1;24;1;1;0;2435719
178661;2022;4;2;32;1;1;0;25000
178662;2022;4;1;42;1;1;0;18000
178663;2022;4;2;14;1;0;0;0
178665;2022;4;2;23;1;0;0;0
178666;2022;4;1;25;1;0;0;0
178671;2022;4;2;79;1;0;0;0
178672;2022;4;1;79;1;0;0;0
178673;2022;4;2;50;1;1;0;3411944
178681;2022;4;2;27;1;0;0;0
178682;2022;4;1;36;1;1;0;3335719
178691;2022;4;2;77;1;0;0;0
178692;2022;4;1;79;1;0;0;0
178701;2022;4;2;64;1;1;0;4500
178702;2022;4;1;74;1;0;0;0
178703;2022;4;2;41;1;1;0;3535719
178711;2022;4;1;53;1;1;0;15000
178712;2022;4;2;43;1;1;0;3021619
178721;2022;4;2;86;1;0;0;0
178731;2022;4;1;38;1;1;0;5435719
178732;2022;4;2;37;1;1;0;4271438
178741;2022;4;1;62;1;1;0;9000
178751;2022;4;1;70;1;0;0;0
178752;2022;4;2;74;1;0;0;0
178753;2022;4;2;43;1;1;0;4135719
178754;2022;4;2;16;1;0;0;0
178761;2022;4;2;67;1;0;0;0
178762;2022;4;1;67;1;0;0;0
178771;2022;4;2;41;1;1;0;5995877
178772;2022;4;1;47;1;1;0;5124439
178773;2022;4;2;14;1;0;0;0
178775;2022;4;1;15;1;0;0;0
178781;2022;4;2;36;1;1;0;0
178782;2022;4;1;64;1;0;0;0
178783;2022;4;1;18;1;0;0;0
178784;2022;4;2;16;1;0;0;0
178791;2022;4;1;71;1;0;0;0
178792;2022;4;2;71;1;0;0;0
178793;2022;4;1;33;1;1;0;335719
178801;2022;4;2;74;1;0;0;0
178811;2022;4;1;37;1;1;0;4535719
178821;2022;4;1;26;1;1;0;6895719
178831;2022;4;2;44;1;1;0;8000
178832;2022;4;1;44;1;1;0;4335719
178841;2022;4;2;31;1;1;0;16000
178851;2022;4;1;27;1;1;0;6036699
178852;2022;4;2;44;1;1;0;2835719
178861;2022;4;2;70;1;0;0;0
178862;2022;4;1;63;1;0;0;0
178871;2022;4;1;59;1;1;0;40000
178881;2022;4;2;42;1;1;0;6335719
178882;2022;4;1;18;1;0;0;0
178883;2022;4;1;17;1;0;0;0
178884;2022;4;1;17;1;0;0;0
178891;2022;4;2;63;1;0;0;0
178892;2022;4;1;64;1;0;0;0
178901;2022;4;1;57;1;1;0;7235719
178902;2022;4;2;57;1;1;0;2335719
178903;2022;4;1;21;1;1;0;20000
178911;2022;4;2;44;1;1;0;4335719
178912;2022;4;2;16;1;0;0;0
178913;2022;4;2;15;1;0;0;0
178921;2022;4;2;51;1;1;0;5735719
178922;2022;4;1;54;1;1;0;4835719
178931;2022;4;2;70;1;0;0;0
178932;2022;4;1;73;1;0;0;0
178941;2022;4;2;57;1;1;0;3435719
178951;2022;4;1;44;1;1;0;5335719
178952;2022;4;2;44;1;1;0;2835719
178953;2022;4;1;24;1;1;1;0
178954;2022;4;2;16;1;0;0;0
178961;2022;4;1;79;1;0;0;0
178971;2022;4;1;45;1;1;0;15000
178972;2022;4;2;44;1;1;0;6135719
178973;2022;4;2;15;1;0;0;0
178981;2022;4;2;49;1;1;0;3335719
178982;2022;4;1;49;1;1;0;8007157
178983;2022;4;1;17;1;0;0;0
178984;2022;4;1;16;1;0;0;0
178991;2022;4;2;57;1;0;0;0
178992;2022;4;1;18;1;0;0;0
178993;2022;4;2;28;1;0;0;0
179001;2022;4;2;90;1;0;0;0
179011;2022;4;1;73;1;0;0;0
179021;2022;4;2;85;1;0;0;0
179031;2022;4;2;67;1;0;0;0
179041;2022;4;2;81;1;0;0;0
179042;2022;4;2;64;1;1;0;5000
179051;2022;4;2;71;1;0;0;0
179061;2022;4;2;66;1;0;0;0
179071;2022;4;1;72;1;0;0;0
179081;2022;4;1;65;1;0;0;0
179091;2022;4;2;70;1;0;0;0
179101;2022;4;2;58;1;1;0;3585719
179102;2022;4;1;62;1;0;0;0
179103;2022;4;1;32;1;1;0;3335719
179104;2022;4;2;93;1;0;0;0
179111;2022;4;2;69;1;0;0;0
179121;2022;4;1;50;1;1;0;15000
179122;2022;4;2;48;1;1;0;6436699
179131;2022;4;1;58;1;1;0;30000
179132;2022;4;2;52;1;1;0;6335719
179133;2022;4;2;16;1;0;0;0
179141;2022;4;1;64;1;0;0;0
179142;2022;4;2;63;1;1;0;2835719
179151;2022;4;2;65;1;1;0;10000
179152;2022;4;1;66;1;0;0;0
179161;2022;4;2;50;1;1;0;7696895
179162;2022;4;2;19;1;0;0;0
179163;2022;4;1;14;1;0;0;0
179171;2022;4;2;55;1;1;0;3735719
179172;2022;4;1;58;1;1;0;5735719
179181;2022;4;2;47;1;1;0;40000
179182;2022;4;2;21;1;1;1;0
179191;2022;4;2;41;1;1;0;7335719
179192;2022;4;1;42;1;1;0;5335719
179201;2022;4;2;66;1;0;0;0
179211;2022;4;1;35;1;1;0;4635719
179221;2022;4;1;35;1;1;0;6135719
179222;2022;4;2;29;1;1;0;2535719
179231;2022;4;1;30;1;1;0;25000
179232;2022;4;2;28;1;1;0;3635719
179241;2022;4;2;53;1;1;0;15335719
179242;2022;4;1;57;1;1;0;84200000
179251;2022;4;2;66;1;0;0;0
179252;2022;4;2;36;1;1;0;11235719
179261;2022;4;1;61;1;0;0;0
179262;2022;4;2;59;1;0;0;0
179271;2022;4;2;56;1;1;0;6835719
179272;2022;4;1;56;1;1;0;2835719
179273;2022;4;1;20;1;0;0;0
179274;2022;4;2;15;1;0;0;0
179281;2022;4;1;41;1;1;0;4835719
179291;2022;4;1;62;1;1;0;0
179292;2022;4;2;66;1;1;0;50000
179293;2022;4;1;30;1;1;0;2635719
179301;2022;4;1;43;1;1;0;8000
179302;2022;4;2;34;1;1;0;2775719
179311;2022;4;1;70;1;0;0;0
179312;2022;4;2;62;1;0;0;0
179321;2022;4;1;42;1;1;0;5335719
179331;2022;4;2;77;1;0;0;0
179332;2022;4;1;47;1;1;0;5335719
179341;2022;4;2;35;1;1;0;65000000
179351;2022;4;2;77;1;0;0;0
179361;2022;4;2;71;1;0;0;0
179371;2022;4;2;50;1;1;0;2586699
179372;2022;4;1;52;1;1;1;0
179373;2022;4;1;16;1;0;0;0
179381;2022;4;2;66;1;0;0;0
179382;2022;4;1;62;1;0;0;0
179391;2022;4;2;46;1;1;0;3035719
179392;2022;4;1;22;1;0;0;0
179401;2022;4;2;59;1;0;0;0
179402;2022;4;1;61;1;1;0;5335719
179403;2022;4;2;23;1;1;0;3910964
179404;2022;4;1;25;1;1;0;3335719
179411;2022;4;2;66;1;0;0;0
179421;2022;4;1;36;1;1;1;0
179431;2022;4;1;54;1;1;1;0
179441;2022;4;1;64;1;1;0;5835719
179442;2022;4;2;91;1;0;0;0
179443;2022;4;2;82;1;0;0;0
179451;2022;4;2;46;1;1;0;4335719
179452;2022;4;1;15;1;0;0;0
179461;2022;4;2;49;1;1;1;0
179462;2022;4;1;51;1;1;0;8335719
179463;2022;4;1;23;1;0;0;0
179464;2022;4;1;18;1;0;0;0
179471;2022;4;2;62;1;1;0;6835719
179481;2022;4;2;36;1;1;0;16835719
179491;2022;4;2;44;1;1;0;8135719
179492;2022;4;1;41;1;1;0;4735719
179501;2022;4;2;58;1;1;0;5946959
179502;2022;4;2;25;1;1;0;1335719
179511;2022;4;1;64;1;1;0;5135719
179512;2022;4;2;64;1;1;0;6335719
179521;2022;4;1;59;1;1;0;6495719
179522;2022;4;2;51;1;1;0;3636699
179523;2022;4;2;22;1;1;0;2535719
179531;2022;4;1;47;1;1;0;9035719
179541;2022;4;1;21;1;0;0;0
179551;2022;4;1;84;1;0;0;0
179552;2022;4;2;82;1;0;0;0
179561;2022;4;1;46;1;1;0;7755719
179571;2022;4;2;28;1;1;0;6335719
179581;2022;4;2;18;1;0;0;0
179582;2022;4;1;19;1;0;0;0
179591;2022;4;2;24;1;1;0;3835719
179601;2022;4;2;36;1;1;0;4335719
179611;2022;4;2;60;1;1;0;18335719
179612;2022;4;1;97;1;0;0;0
179621;2022;4;1;77;1;0;0;0
179622;2022;4;2;76;1;0;0;0
179631;2022;4;1;43;1;0;0;0
179632;2022;4;2;47;1;1;1;0
179641;2022;4;2;57;1;1;0;6335719
179651;2022;4;2;28;1;0;0;0
179661;2022;4;2;86;1;0;0;0
179671;2022;4;2;83;1;0;0;0
179681;2022;4;1;52;1;1;0;150000
179691;2022;4;1;32;1;1;1;0
179692;2022;4;2;32;1;0;0;0
179701;2022;4;2;62;1;1;0;1435719
179702;2022;4;2;24;1;1;0;25000
179711;2022;4;2;61;1;1;0;15000
179712;2022;4;1;62;1;1;0;10335719
179713;2022;4;2;26;1;1;0;4696895
179721;2022;4;1;34;1;1;0;45000
179731;2022;4;1;61;1;0;0;0
179732;2022;4;2;59;1;1;0;8335719
179741;2022;4;2;66;1;0;0;0
179751;2022;4;2;75;1;0;0;0
179761;2022;4;2;71;1;0;0;0
179771;2022;4;1;42;1;1;0;6635719
179772;2022;4;2;34;1;1;0;3835719
179781;2022;4;2;48;1;1;0;6835719
179782;2022;4;2;15;1;0;0;0
179791;2022;4;2;43;1;1;0;11807157
179792;2022;4;1;43;1;1;0;11835719
179801;2022;4;2;42;1;1;0;13235719
179802;2022;4;1;41;1;1;0;19635719
179811;2022;4;1;58;1;1;0;12335719
179812;2022;4;2;55;1;1;0;7335719
179813;2022;4;2;28;1;1;0;3335719
179821;2022;4;2;32;1;1;0;9335719
179822;2022;4;1;32;1;1;0;3835719
179831;2022;4;1;34;1;1;0;5835719
179832;2022;4;2;30;1;1;0;0
179833;2022;4;1;32;1;1;0;5835719
179841;2022;4;2;41;1;1;0;4671438
179851;2022;4;2;61;1;1;0;12535719
179852;2022;4;1;60;1;1;0;9335719
179853;2022;4;1;26;1;1;0;13335719
179861;2022;4;2;33;1;1;0;7035719
179862;2022;4;1;36;1;1;0;4335719
179871;2022;4;1;47;1;1;0;46000
179872;2022;4;2;48;1;1;0;8335719
179881;2022;4;2;51;1;1;0;9835719
179891;2022;4;1;53;1;1;0;6565719
179901;2022;4;1;46;1;1;0;40257157
179902;2022;4;2;37;1;1;0;4335719
179911;2022;4;2;89;1;0;0;0
179921;2022;4;1;26;1;1;0;2515719
179922;2022;4;2;28;1;1;0;3335719
179931;2022;4;2;85;1;0;0;0
179932;2022;4;2;26;1;1;0;2335719
179941;2022;4;2;22;1;1;0;3835719
179951;2022;4;2;33;1;1;0;2796895
179952;2022;4;1;28;1;1;0;2885719
179961;2022;4;1;29;1;1;1;0
179962;2022;4;2;28;1;1;0;6765719
179971;2022;4;1;70;1;0;0;0
179981;2022;4;2;85;1;0;0;0
179982;2022;4;2;59;1;0;0;0
179991;2022;4;1;50;1;1;0;4335719
179992;2022;4;2;48;1;1;0;4035719
179993;2022;4;1;19;1;0;0;0
179994;2022;4;2;16;1;0;0;0
180001;2022;4;2;68;1;0;0;0
180011;2022;4;2;58;1;1;0;4535719
180021;2022;4;2;42;1;1;0;8335719
180031;2022;4;2;31;1;1;0;6335719
180032;2022;4;1;32;1;1;0;7335719
180041;2022;4;1;53;1;1;0;4335719
180051;2022;4;1;93;1;0;0;0
180052;2022;4;2;86;1;0;0;0
180061;2022;4;1;42;1;1;0;10335719
180062;2022;4;2;41;1;1;0;10335719
180071;2022;4;2;32;1;1;0;10435719
180072;2022;4;1;34;1;1;0;4335719
180081;2022;4;2;44;1;1;0;5335719
180091;2022;4;2;58;1;1;0;4835719
180092;2022;4;1;58;1;1;0;5335719
180101;2022;4;2;49;1;1;0;10535719
180102;2022;4;1;50;1;1;0;6335719
180103;2022;4;1;23;1;1;0;2335719
180104;2022;4;1;19;1;0;0;0
180111;2022;4;1;55;1;1;0;7335719
180112;2022;4;2;45;1;0;0;0
180113;2022;4;2;20;1;1;0;2000
180114;2022;4;1;16;1;0;0;0
180121;2022;4;1;60;1;0;0;8671438
180122;2022;4;2;55;1;1;0;40000
180123;2022;4;2;25;1;0;0;0
180131;2022;4;2;74;1;0;0;0
180132;2022;4;1;82;1;0;0;0
180141;2022;4;1;40;1;1;0;21335719
180142;2022;4;2;31;1;1;0;8335719
180151;2022;4;2;85;1;0;0;0
180152;2022;4;2;59;1;1;0;3802183
180161;2022;4;2;73;1;0;0;0
180162;2022;4;2;62;1;0;0;0
180171;2022;4;1;64;1;1;0;3935719
180181;2022;4;2;79;1;0;0;0
180182;2022;4;1;79;1;0;0;0
180191;2022;4;1;76;1;0;0;0
180192;2022;4;2;69;1;0;0;0
180201;2022;4;2;43;1;1;0;5408
180202;2022;4;1;51;1;1;0;26000
180211;2022;4;2;43;1;1;0;7500
180212;2022;4;1;47;1;1;0;4500
180213;2022;4;1;17;1;0;0;0
180214;2022;4;1;15;1;0;0;0
180221;2022;4;1;59;1;1;0;5635719
180222;2022;4;2;40;1;1;0;335719
180223;2022;4;2;17;1;0;0;0
180231;2022;4;2;46;1;1;0;4000
180232;2022;4;2;16;1;0;0;0
180241;2022;4;2;53;1;1;0;2635719
180242;2022;4;1;55;1;1;0;0
180251;2022;4;2;71;1;0;0;0
180252;2022;4;1;65;1;0;0;0
180253;2022;4;2;44;1;1;0;2524419
180254;2022;4;2;14;1;0;0;0
180261;2022;4;2;66;1;0;0;0
180262;2022;4;1;62;1;1;1;0
180271;2022;4;2;43;1;1;0;3813159
180272;2022;4;2;22;1;1;0;1868951
180281;2022;4;1;73;1;0;0;0
180282;2022;4;2;71;1;0;0;0
180291;2022;4;2;25;1;1;0;3135719
180292;2022;4;2;65;1;0;0;0
180293;2022;4;2;32;1;1;0;3835719
180301;2022;4;1;49;1;1;0;3405719
180302;2022;4;2;36;1;1;0;7035719
180303;2022;4;1;14;1;0;0;0
180311;2022;4;2;29;1;1;0;7125719
180312;2022;4;1;31;1;1;0;7787679
180321;2022;4;2;43;1;1;0;5335719
180322;2022;4;1;48;1;1;0;4435719
180331;2022;4;2;53;1;1;0;3835719
180332;2022;4;1;56;1;1;0;34000
180341;2022;4;2;30;1;1;0;3666797
180342;2022;4;1;34;1;1;0;3135719
180343;2022;4;2;15;1;0;0;0
180351;2022;4;2;59;1;1;0;4000
180352;2022;4;1;65;1;1;0;2935719
180361;2022;4;1;62;1;0;0;0
180362;2022;4;2;52;1;1;0;2935719
180363;2022;4;2;18;1;1;0;10000
180371;2022;4;2;45;1;0;0;0
180372;2022;4;1;58;1;1;0;8335719
180373;2022;4;2;19;1;0;0;0
180381;2022;4;2;49;1;1;0;5459825
180382;2022;4;1;53;1;1;0;28000
180391;2022;4;1;38;1;1;1;0
180392;2022;4;2;33;1;1;0;2835719
180393;2022;4;2;64;1;1;0;4955117
180394;2022;4;2;17;1;0;0;0
180401;2022;4;2;49;1;1;0;3145719
180402;2022;4;2;29;1;1;0;2065719
180411;2022;4;1;61;1;0;0;0
180412;2022;4;2;56;1;1;0;4326993
180413;2022;4;2;18;1;0;0;0
180421;2022;4;1;62;1;1;0;20000
180431;2022;4;2;40;1;1;0;3596895
180432;2022;4;1;51;1;1;0;3861176
180433;2022;4;2;18;1;1;0;1088363
180434;2022;4;1;14;1;0;0;0
180441;2022;4;1;60;1;0;0;0
180442;2022;4;1;27;1;1;0;4835719
180443;2022;4;2;24;1;0;0;40000
180444;2022;4;1;26;1;1;0;4196895
180445;2022;4;2;24;1;1;0;2635719
180446;2022;4;2;61;1;0;0;0
180451;2022;4;1;53;1;1;0;5335719
180461;2022;4;1;26;1;1;1;0
180462;2022;4;2;28;1;1;0;4135719
180471;2022;4;2;77;1;0;0;0
180472;2022;4;1;83;1;0;0;0
180481;2022;4;2;85;1;0;0;0
180482;2022;4;1;91;1;0;0;0
180483;2022;4;2;41;1;1;0;6435719
180491;2022;4;1;68;1;0;0;0
180492;2022;4;2;66;1;0;0;0
180493;2022;4;2;36;1;0;0;0
180494;2022;4;1;23;1;1;0;335719
180501;2022;4;2;53;1;1;0;2835719
180502;2022;4;1;63;1;0;0;0
180503;2022;4;2;18;1;0;0;0
180504;2022;4;1;16;1;0;0;0
180511;2022;4;2;69;1;0;0;0
180521;2022;4;2;37;1;1;0;2735719
180531;2022;4;2;57;1;1;0;3535719
180532;2022;4;1;28;1;1;0;335719
180541;2022;4;2;69;1;0;0;0
180542;2022;4;1;74;1;0;0;0
180551;2022;4;2;40;1;0;0;0
180552;2022;4;1;47;1;1;0;3535719
180553;2022;4;2;18;1;1;1;0
180561;2022;4;2;84;1;0;0;0
180562;2022;4;1;77;1;0;0;0
180563;2022;4;2;46;1;1;0;2115719
180571;2022;4;2;29;1;1;0;2696895
180572;2022;4;1;31;1;1;0;2361176
180581;2022;4;2;76;2;0;0;0
180591;2022;4;2;42;2;1;0;1800789
180592;2022;4;2;16;2;0;0;0
180601;2022;4;2;47;2;1;0;14000
180602;2022;4;1;50;2;1;0;4042367
180603;2022;4;1;18;2;0;0;0
180611;2022;4;1;30;2;1;0;30000
180621;2022;4;1;38;2;1;0;3280789
180622;2022;4;2;36;2;1;0;5480789
180623;2022;4;2;17;2;0;0;0
180631;2022;4;2;32;2;0;0;0
180632;2022;4;2;61;2;0;0;0
180633;2022;4;1;60;2;0;0;0
180641;2022;4;2;42;2;0;0;0
180642;2022;4;1;70;2;1;0;2000
180651;2022;4;1;36;2;1;0;2730789
180661;2022;4;2;50;2;1;0;16000
180662;2022;4;1;25;2;1;1;0
180663;2022;4;1;19;2;1;0;4000
180664;2022;4;1;14;2;0;0;0
180671;2022;4;1;54;3;1;0;2110789
180672;2022;4;2;52;3;1;0;2780789
180673;2022;4;1;19;3;0;0;0
180674;2022;4;1;17;3;0;0;0
180681;2022;4;1;50;3;1;0;3030789
180682;2022;4;2;46;3;1;0;2280789
180683;2022;4;2;18;3;0;0;0
180684;2022;4;1;16;3;0;0;0
180691;2022;4;2;73;3;0;0;0
180692;2022;4;2;25;3;1;0;2830789
180701;2022;4;2;45;3;1;0;1830789
180702;2022;4;2;27;3;1;0;5500
180703;2022;4;1;28;3;1;0;10600
180704;2022;4;2;16;3;0;0;0
180711;2022;4;1;65;3;1;0;2180789
180712;2022;4;2;66;3;1;0;1780789
180721;2022;4;2;59;2;1;0;4530789
180731;2022;4;2;69;2;0;0;0
180732;2022;4;1;51;2;0;0;0
180741;2022;4;2;51;2;1;0;1580789
180742;2022;4;2;25;2;0;0;0
180743;2022;4;1;18;2;0;0;0
180744;2022;4;2;16;2;0;0;0
180751;2022;4;1;38;2;1;0;3460789
180752;2022;4;2;38;2;1;0;6000789
180761;2022;4;2;45;2;1;0;5610789
180771;2022;4;1;49;2;1;0;3672367
180772;2022;4;2;44;2;0;0;0
180773;2022;4;1;14;2;0;0;0
180781;2022;4;1;30;2;1;0;2900789
180782;2022;4;2;30;2;1;0;3051578
180791;2022;4;1;40;2;1;0;4980789
180792;2022;4;2;38;2;0;0;0
180801;2022;4;2;67;2;0;0;0
180802;2022;4;1;70;2;1;0;30000
180811;2022;4;2;32;2;1;0;18000
180821;2022;4;2;68;2;1;0;10000
180822;2022;4;1;65;2;1;0;5080789
180831;2022;4;2;37;2;1;0;1480789
180832;2022;4;1;55;2;1;0;5480789
180833;2022;4;1;14;2;0;0;0
180841;2022;4;2;77;2;0;0;0
180851;2022;4;1;39;2;1;0;3723156
180852;2022;4;2;35;2;0;0;0
180861;2022;4;1;41;2;1;0;20000
180871;2022;4;1;46;2;1;0;36000
180881;2022;4;2;64;2;1;0;0
180891;2022;4;1;55;2;1;0;4480789
180892;2022;4;2;58;2;1;0;3480789
180893;2022;4;1;16;2;0;0;0
180901;2022;4;1;62;3;0;0;0
180902;2022;4;2;46;3;1;0;10000
180903;2022;4;1;23;3;0;0;0
180904;2022;4;1;17;3;0;0;0
180911;2022;4;2;77;3;1;0;12000
180912;2022;4;1;59;3;0;0;0
180921;2022;4;1;62;3;0;0;0
180931;2022;4;2;84;3;0;0;0
180941;2022;4;2;46;3;1;0;10000
180942;2022;4;1;53;3;1;0;3752589
180951;2022;4;1;57;3;1;0;4752589
180952;2022;4;2;56;3;1;0;3352589
180953;2022;4;1;30;3;1;0;2380789
180954;2022;4;1;26;3;1;0;2980789
180955;2022;4;2;21;3;0;0;0
180961;2022;4;2;32;3;1;0;17000
180962;2022;4;1;34;3;1;0;3780789
180971;2022;4;1;71;3;0;0;0
180981;2022;4;1;73;3;0;0;0
180991;2022;4;2;21;3;0;0;0
181001;2022;4;2;70;2;0;0;0
181002;2022;4;1;80;2;0;0;0
181011;2022;4;1;40;2;1;0;6480789
181012;2022;4;2;36;2;1;0;6980789
181021;2022;4;2;62;2;0;0;0
181031;2022;4;1;74;2;0;0;0
181032;2022;4;2;73;2;0;0;0
181041;2022;4;2;48;2;1;0;6197089
181042;2022;4;1;57;2;1;0;6480789
181043;2022;4;2;25;2;0;0;0
181044;2022;4;2;25;2;1;1;0
181045;2022;4;2;19;2;0;0;0
181051;2022;4;2;26;2;1;0;7200
181052;2022;4;1;55;2;0;0;0
181061;2022;4;1;39;2;1;0;7697089
181062;2022;4;2;46;2;1;0;4780789
181063;2022;4;1;25;2;1;1;0
181071;2022;4;2;26;2;1;0;3280789
181081;2022;4;2;42;2;1;0;60000
181082;2022;4;1;44;2;1;0;6280789
181083;2022;4;2;16;2;0;0;0
181091;2022;4;2;84;2;0;0;0
181101;2022;4;2;69;2;0;0;0
181111;2022;4;1;47;2;1;0;4480789
181121;2022;4;2;74;2;0;0;0
181122;2022;4;1;80;2;0;0;0
181131;2022;4;2;77;2;0;0;0
181141;2022;4;2;36;2;1;0;18000
181142;2022;4;1;16;2;0;0;0
181151;2022;4;2;43;2;1;0;3280789
181161;2022;4;2;43;2;1;0;5780789
181162;2022;4;2;77;2;0;0;0
181163;2022;4;1;26;2;1;1;0
181164;2022;4;1;14;2;0;0;0
181171;2022;4;1;61;2;1;0;3080789
181181;2022;4;2;61;2;0;0;0
181182;2022;4;1;28;2;1;0;5080789
181191;2022;4;2;74;2;0;0;0
181201;2022;4;2;70;2;0;0;0
181211;2022;4;2;87;2;0;0;0
181221;2022;4;2;85;2;0;0;0
181231;2022;4;2;47;2;1;0;4080789
181232;2022;4;1;47;2;1;0;6480789
181241;2022;4;1;71;2;0;0;0
181242;2022;4;1;24;2;1;0;3380789
181243;2022;4;2;19;2;0;0;0
181251;2022;4;2;48;2;1;0;1280789
181252;2022;4;1;14;2;0;0;0
181253;2022;4;1;47;2;1;0;9397089
181261;2022;4;2;74;2;0;0;0
181271;2022;4;2;33;2;1;0;30000
181281;2022;4;1;47;2;1;0;4580789
181291;2022;4;2;54;2;1;0;3680789
181292;2022;4;1;63;2;0;0;0
181301;2022;4;1;53;3;1;0;4280789
181302;2022;4;2;49;3;0;0;0
181303;2022;4;2;15;3;0;0;0
181311;2022;4;1;29;3;1;0;3080789
181321;2022;4;2;35;3;1;0;3081769
181322;2022;4;1;45;3;1;0;2480789
181323;2022;4;2;17;3;1;1;0
181324;2022;4;2;15;3;0;0;0
181331;2022;4;2;69;3;1;0;0
